ID,Název,Zeměpisná šířka,Zeměpisná délka
2600,Údlice,čistička,50.44571,13.4509735
1710,Úherce,50.29805,13.9506111
1710,Úherce,50.2981567,13.9506865
1709,Úherce,ZD,50.29665,13.94909
1709,Úherce,ZD,50.29657,13.94928
2701,Úhošťany,50.3546753,13.2589989
2701,Úhošťany,50.3547554,13.2589941
1711,Újezdeček,Dukla rozc.,50.64724,13.775712
1711,Újezdeček,Dukla rozc.,50.64677,13.7771063
1712,Újezdeček,nám.,50.64532,13.789526
1712,Újezdeček,nám.,50.6452446,13.7889175
1714,Úpohlavy,50.4622536,14.0353251
1714,Úpohlavy,50.46229,14.0354586
2274,Úpohlavy (žst),50.4661522,14.0376043
2274,Úpohlavy (žst),50.4661522,14.0376043
2274,Úpohlavy (žst),50.4661522,14.0376043
1713,Úpohlavy,host.,50.46218,14.03416
1713,Úpohlavy,host.,50.4622421,14.0341177
2275,Úpořiny,50.60962,13.8791895
2275,Úpořiny,50.60962,13.8791895
1746,Ústí n. L.,Mírové nám.,50.6599998474121,14.0406398773193
1746,Ústí n. L.,Mírové nám.,50.6601715087891,14.041259765625
1746,Ústí n. L.,Mírové nám.,50.6604309082031,14.0426397323608
1746,Ústí n. L.,Mírové nám.,50.6605110168457,14.0432996749878
1737,Ústí n. L.,hl. nádr.,50.6595802307129,14.0436401367188
1754,Ústí n.L.,,Pětidomí,50.6564751,14.0133362
1754,Ústí n.L.,,Pětidomí,50.65639,14.0146894
12000,Ústí n.L.,Adolfov,50.7356033,13.90604
12001,Ústí n.L.,Anežky České,50.67181,14.07587
12001,Ústí n.L.,Anežky České,50.6718521,14.0760412
12002,Ústí n.L.,Autoškola,50.66603,14.065937
12002,Ústí n.L.,Autoškola,50.6664276,14.06609
1729,Ústí n.L.,Beethovenova,50.6724434,14.0205164
1729,Ústí n.L.,Beethovenova,50.6731033,14.0198441
12003,Ústí n.L.,Bezejmenná,50.66302,13.9941616
12003,Ústí n.L.,Bezejmenná,50.66302,13.9941616
12004,Ústí n.L.,Bezručova,50.6685524,14.0220757
12004,Ústí n.L.,Bezručova,50.6685524,14.0220757
1716,Ústí n.L.,Božtěšice,50.6893578,14.0183783
1716,Ústí n.L.,Božtěšice,50.6893425,14.0182037
12005,Ústí n.L.,Božtěšice obec,50.6892624,14.02001
12005,Ústí n.L.,Božtěšice obec,50.6894379,14.0201464
1731,Ústí n.L.,Božtěšická,50.68464,14.0175076
1731,Ústí n.L.,Božtěšická,50.6845,14.01736
12006,Ústí n.L.,Brná,50.6205978,14.0783367
12006,Ústí n.L.,Brná,50.6202927,14.0783587
12006,Ústí n.L.,Brná,59.7560959,24.8294525
12006,Ústí n.L.,Brná,59.7560959,24.8294525
12007,Ústí n.L.,Brná,osada,50.62519,14.0742779
12007,Ústí n.L.,Brná,osada,50.6250343,14.0742
1732,Ústí n.L.,Bukov,50.6789932,14.00919
1732,Ústí n.L.,Bukov,50.679348,14.0090017
1733,Ústí n.L.,Bukov rondel,50.68052,14.0068769
1733,Ústí n.L.,Bukov rondel,50.68052,14.0068769
1717,Ústí n.L.,Bukov,městský stadion,50.67497,14.0157919
1717,Ústí n.L.,Bukov,městský stadion,50.6763039,14.014164
1718,Ústí n.L.,Bukov,sanat.,50.6821861,14.0202694
1718,Ústí n.L.,Bukov,sanat.,50.6818275,14.0203266
1730,Ústí n.L.,Bělehradská,50.67135,14.0338631
1730,Ústí n.L.,Bělehradská,50.6707039,14.0344067
12009,Ústí n.L.,Cukrovar,50.6465874,14.0435228
12009,Ústí n.L.,Cukrovar,50.6474342,14.0430593
12008,Ústí n.L.,Církvice,50.5893974,14.0367212
12008,Ústí n.L.,Církvice,50.58941,14.0365267
1734,Ústí n.L.,Divadlo,50.6601639,14.0353966
1734,Ústí n.L.,Divadlo,50.65951,14.0364437
1734,Ústí n.L.,Divadlo,50.6603355,14.0353975
1734,Ústí n.L.,Divadlo,50.6595039,14.03595
1734,Ústí n.L.,Divadlo,50.6596,14.034483
1734,Ústí n.L.,Divadlo,50.65942,14.0364666
1734,Ústí n.L.,Divadlo,50.65966,14.0359507
1734,Ústí n.L.,Divadlo,50.6594048,14.0361052
12014,Ústí n.L.,Dobětice,50.67469,14.0572243
12014,Ústí n.L.,Dobětice,50.6746368,14.0574942
12015,Ústí n.L.,Dobětice točna,50.67513,14.058609
12015,Ústí n.L.,Dobětice točna,59.7560959,24.8294525
12016,Ústí n.L.,Dolní Zálezly,50.59622,14.0426321
12016,Ústí n.L.,Dolní Zálezly,50.59622,14.0426321
12017,Ústí n.L.,Drážní,59.7560959,24.8294525
12017,Ústí n.L.,Drážní,59.7560959,24.8294525
12018,Ústí n.L.,Dukelských hrdinů,50.6848373,13.9988527
12018,Ústí n.L.,Dukelských hrdinů,50.68452,13.999671
12020,Ústí n.L.,Dvojdomí,50.6710663,14.0670834
12020,Ústí n.L.,Dvojdomí,50.6708527,14.0674381
12013,Ústí n.L.,Dílny,50.65669,14.0223427
12013,Ústí n.L.,Dílny,50.6567879,14.0222759
12012,Ústí n.L.,Děčínská,50.6549149,14.0488167
12012,Ústí n.L.,Děčínská,50.6552849,14.04895
12019,Ústí n.L.,Důlce,50.6642838,14.0463037
12019,Ústí n.L.,Důlce,50.66425,14.0464773
12021,Ústí n.L.,Edisonova,59.7560959,24.8294525
12021,Ústí n.L.,Edisonova,59.7560959,24.8294525
1735,Ústí n.L.,Elba,50.67821,14.0357285
1735,Ústí n.L.,Elba,50.6783028,14.0361052
12022,Ústí n.L.,Fibichova,59.7560959,24.8294525
12022,Ústí n.L.,Fibichova,59.7560959,24.8294525
12023,Ústí n.L.,Gagarinova,50.6817551,14.0249462
12023,Ústí n.L.,Gagarinova,50.68198,14.02509
12024,Ústí n.L.,Gogolova,50.6437645,13.9945517
12024,Ústí n.L.,Gogolova,50.64388,13.9944725
12025,Ústí n.L.,Habrovice,50.7020569,14.0027437
12025,Ústí n.L.,Habrovice,50.702076,14.002903
12026,Ústí n.L.,Habrovice koupaliště,50.6952477,14.0028286
12026,Ústí n.L.,Habrovice koupaliště,50.6950874,14.0030489
12028,Ústí n.L.,Habrovice vily,50.6994858,14.0014839
12028,Ústí n.L.,Habrovice vily,50.6995659,14.0017424
12027,Ústí n.L.,Habrovice škola,50.70389,14.001976
12027,Ústí n.L.,Habrovice škola,50.7039528,14.0020475
12029,Ústí n.L.,Habrovická,50.690197,14.0052214
12029,Ústí n.L.,Habrovická,50.69033,14.0052338
1736,Ústí n.L.,Hilarova,50.6666756,14.036273
1736,Ústí n.L.,Hilarova,50.666523,14.0364914
12030,Ústí n.L.,Hornická,50.67196,14.0280094
12030,Ústí n.L.,Hornická,50.67213,14.0280638
1719,Ústí n.L.,Hostovice,50.6427574,14.0172577
1719,Ústí n.L.,Hostovice,50.6428,14.0170527
12032,Ústí n.L.,Hostovická,50.6500549,14.0213909
12032,Ústí n.L.,Hostovická,50.6499939,14.0210428
12031,Ústí n.L.,Hoření,59.7560959,24.8294525
12031,Ústí n.L.,Hoření,59.7560959,24.8294525
1738,Ústí n.L.,Hraničář,50.6635971,14.0330677
1738,Ústí n.L.,Hraničář,50.6639748,14.0330276
1738,Ústí n.L.,Hraničář,50.6630669,14.0334148
1738,Ústí n.L.,Hraničář,50.66324,14.0335169
12033,Ústí n.L.,Hřbitov,50.6235046,14.0662689
12033,Ústí n.L.,Hřbitov,50.6234131,14.0664186
12034,Ústí n.L.,Jezero Milada,59.7560959,24.8294525
12034,Ústí n.L.,Jezero Milada,59.7560959,24.8294525
12035,Ústí n.L.,Jungmannova,50.6656532,14.070817
12035,Ústí n.L.,Jungmannova,50.66569,14.0698109
1739,Ústí n.L.,Kamenný Vrch,50.65423,14.0662527
1739,Ústí n.L.,Kamenný Vrch,50.6538544,14.0662956
1740,Ústí n.L.,Kamenný Vrch škola,50.65738,14.06271
1740,Ústí n.L.,Kamenný Vrch škola,50.65705,14.0610933
12036,Ústí n.L.,Kampus,50.66703,14.0252113
12036,Ústí n.L.,Kampus,50.666378,14.0265741
12037,Ústí n.L.,Kanon,50.6696243,14.0902634
12037,Ústí n.L.,Kanon,50.6693878,14.09051
12038,Ústí n.L.,Kapitána Jaroše,50.6819725,14.0032768
12038,Ústí n.L.,Kapitána Jaroše,50.6822739,14.0030985
12039,Ústí n.L.,Karla IV.,50.6455879,14.0496292
12039,Ústí n.L.,Karla IV.,50.64553,14.0497932
12039,Ústí n.L.,Karla IV.,59.7560959,24.8294525
12040,Ústí n.L.,Karla Maye,50.609623,14.0766373
12040,Ústí n.L.,Karla Maye,50.6098862,14.0764637
12041,Ústí n.L.,Karolíny Světlé,50.66507,14.0870428
12041,Ústí n.L.,Karolíny Světlé,50.66507,14.0870428
12042,Ústí n.L.,Kaufland,50.66294,14.0205755
12042,Ústí n.L.,Kaufland,50.6634521,14.0204191
12043,Ústí n.L.,Keplerova,50.6696358,14.0782022
12043,Ústí n.L.,Keplerova,50.6702423,14.07853
12044,Ústí n.L.,Klíše Hvězda,50.668,14.0168743
12044,Ústí n.L.,Klíše Hvězda,50.6680145,14.0159111
12045,Ústí n.L.,Klíše lázně,50.66523,14.0142946
12045,Ústí n.L.,Klíše lázně,50.6660576,14.0143385
12045,Ústí n.L.,Klíše lázně,59.7560959,24.8294525
12045,Ústí n.L.,Klíše lázně,50.6656265,14.0153589
12046,Ústí n.L.,Klíšská,50.66366,14.0247231
12046,Ústí n.L.,Klíšská,50.6637421,14.0253592
12047,Ústí n.L.,Kmochova,50.6718445,14.0518885
12047,Ústí n.L.,Kmochova,50.67162,14.05191
1721,Ústí n.L.,Kojetice,50.6451454,14.0876274
1721,Ústí n.L.,Kojetice,50.6454048,14.0872993
12048,Ústí n.L.,Kojetická,50.6497231,14.0812426
12048,Ústí n.L.,Kojetická,50.6497231,14.0812426
12048,Ústí n.L.,Kojetická,50.6493225,14.0810232
12050,Ústí n.L.,Kotva,50.62646,14.0533485
12050,Ústí n.L.,Kotva,50.62626,14.0535955
1720,Ústí n.L.,Kočkov,50.68117,14.0372744
1720,Ústí n.L.,Kočkov,50.6812973,14.037385
12049,Ústí n.L.,Koštov konečná,50.627636,13.9937582
12049,Ústí n.L.,Koštov konečná,50.6278572,13.9935141
1741,Ústí n.L.,Krajský soud,50.65797,14.0486584
1741,Ústí n.L.,Krajský soud,50.6583,14.0485106
12053,Ústí n.L.,Krušnohorská,50.6765137,14.0324049
12053,Ústí n.L.,Krušnohorská,50.6764755,14.033102
12051,Ústí n.L.,Krásné Březno,50.6659775,14.0790882
12051,Ústí n.L.,Krásné Březno,50.6664162,14.0801916
12051,Ústí n.L.,Krásné Březno,50.6657562,14.08044
12052,Ústí n.L.,Krčínova,50.6665955,14.074542
12052,Ústí n.L.,Krčínova,50.66736,14.0740166
1742,Ústí n.L.,Lipová,50.6855278,13.9931984
1742,Ústí n.L.,Lipová,50.6857567,13.9931374
12054,Ústí n.L.,Lázně,50.6286049,14.0593109
12054,Ústí n.L.,Lázně,50.62855,14.0591078
1744,Ústí n.L.,Malá Hradební,50.6580772,14.0400219
1744,Ústí n.L.,Malá Hradební,50.6581039,14.0396061
12055,Ústí n.L.,Malátova,50.671154,14.0404749
12055,Ústí n.L.,Malátova,50.67162,14.039341
12055,Ústí n.L.,Malátova,50.6721077,14.0394306
12055,Ústí n.L.,Malátova,50.6713638,14.0404911
1745,Ústí n.L.,Masarykova nem.,50.6804237,14.0230751
1745,Ústí n.L.,Masarykova nem.,50.68009,14.0231256
2499,Ústí n.L.,Masarykova zdymadla,50.63975,14.0487614
12056,Ústí n.L.,Metal,50.6468925,13.9897814
12056,Ústí n.L.,Metal,50.6468925,13.9897814
12058,Ústí n.L.,Mojžíř,50.679657,14.1228132
12058,Ústí n.L.,Mojžíř,50.6790466,14.1230021
1723,Ústí n.L.,Mojžíř,Veselí,50.6774864,14.1280107
1723,Ústí n.L.,Mojžíř,Veselí,50.67761,14.1279364
1722,Ústí n.L.,Mojžíř,sídl.,50.6804733,14.1149654
1722,Ústí n.L.,Mojžíř,sídl.,50.6808357,14.1154184
12057,Ústí n.L.,Mírová,50.6843834,14.0326872
12057,Ústí n.L.,Mírová,50.6840057,14.0332623
12057,Ústí n.L.,Mírová,50.6837044,14.0340328
12057,Ústí n.L.,Mírová,50.6837044,14.0340328
1746,Ústí n.L.,Mírové nám.,50.6604767,14.0425539
1746,Ústí n.L.,Mírové nám.,50.66056,14.04326
12059,Ústí n.L.,Na Kohoutě,50.6864624,13.9962626
12059,Ústí n.L.,Na Kohoutě,50.6859779,13.9973345
12061,Ústí n.L.,Na Nivách,59.7560959,24.8294525
12061,Ústí n.L.,Na Nivách,59.7560959,24.8294525
12061,Ústí n.L.,Na Nivách,59.7560959,24.8294525
12062,Ústí n.L.,Na Popluží,50.6660767,14.01707
12062,Ústí n.L.,Na Popluží,59.7560959,24.8294525
12063,Ústí n.L.,Na Rybárně,50.6269341,14.0697
12063,Ústí n.L.,Na Rybárně,50.6270447,14.0688467
12064,Ústí n.L.,Na Sklípku,59.7560959,24.8294525
12064,Ústí n.L.,Na Sklípku,59.7560959,24.8294525
12065,Ústí n.L.,Na Spálence,50.6699333,14.01643
12065,Ústí n.L.,Na Spálence,50.6691666,14.0170116
1747,Ústí n.L.,Na kopečku,50.68463,14.0397091
1747,Ústí n.L.,Na kopečku,50.6846848,14.0399094
12060,Ústí n.L.,Na luhách,50.6563568,14.00897
12060,Ústí n.L.,Na luhách,50.6569,14.0073891
12066,Ústí n.L.,Nad zámkem,50.64109,13.9911432
12066,Ústí n.L.,Nad zámkem,50.6410179,13.990696
12067,Ústí n.L.,Nakléřov,50.745533,13.9771
1724,Ústí n.L.,Neštěmice,Květ,50.6729431,14.105176
1724,Ústí n.L.,Neštěmice,Květ,50.67293,14.1046944
12068,Ústí n.L.,Neštěmice,sídl.,50.6748772,14.1079693
12068,Ústí n.L.,Neštěmice,sídl.,50.6745071,14.1075821
12069,Ústí n.L.,Neštěmická,50.671627,14.0859938
12069,Ústí n.L.,Neštěmická,50.6716042,14.08633
12073,Ústí n.L.,Novosedlické náměstí,50.6500168,14.0595951
12073,Ústí n.L.,Novosedlické náměstí,50.65012,14.0603819
12070,Ústí n.L.,Nová Ves,50.64455,14.0706091
12070,Ústí n.L.,Nová Ves,50.64455,14.0706091
1748,Ústí n.L.,Nové Předlice,50.65551,14.002141
1748,Ústí n.L.,Nové Předlice,50.6556,14.0019474
1748,Ústí n.L.,Nové Předlice,50.6561432,14.0016851
1748,Ústí n.L.,Nové Předlice,50.6565857,14.0006161
12072,Ústí n.L.,Nové Skorotice,59.7560959,24.8294525
12072,Ústí n.L.,Nové Skorotice,59.7560959,24.8294525
12071,Ústí n.L.,Nové krematorium,50.6523476,14.071353
12071,Ústí n.L.,Nové krematorium,50.6523476,14.071353
12074,Ústí n.L.,OC Forum,50.65824,14.0401011
12074,Ústí n.L.,OC Forum,50.65824,14.0401011
12075,Ústí n.L.,Olešnice,50.66088,14.115737
12075,Ústí n.L.,Olešnice,50.66096,14.1157141
1749,Ústí n.L.,Olšinky,50.6595726,14.0814638
1749,Ústí n.L.,Olšinky,50.6597176,14.08146
12076,Ústí n.L.,Opletalova,50.6703148,14.1026382
12076,Ústí n.L.,Opletalova,50.6698532,14.1028509
12077,Ústí n.L.,Orlická,50.6780739,14.0375767
12077,Ústí n.L.,Orlická,50.6785355,14.0371552
12078,Ústí n.L.,Osamělá,50.67004,14.06013
12078,Ústí n.L.,Osamělá,50.6700249,14.0605965
12079,Ústí n.L.,Ovčácká stezka,50.6411247,14.0491962
12079,Ústí n.L.,Ovčácká stezka,50.64045,14.0491772
12080,Ústí n.L.,Pekařská,50.663208,14.0808392
12080,Ústí n.L.,Pekařská,50.66287,14.0787058
12081,Ústí n.L.,Pod Hradem,50.6374,14.0504541
12081,Ústí n.L.,Pod Hradem,50.6373444,14.0502872
12082,Ústí n.L.,Pod Svahem,50.6485252,14.0182343
12082,Ústí n.L.,Pod Svahem,50.6485252,14.0182343
12083,Ústí n.L.,Pod Vyhlídkou,50.66927,14.0973215
12083,Ústí n.L.,Pod Vyhlídkou,50.6690826,14.0973606
2363,Ústí n.L.,Podhoří,50.69145,13.9795742
2363,Ústí n.L.,Podhoří,50.6916161,13.97939
12084,Ústí n.L.,Podlesí,50.6583328,14.0758114
12084,Ústí n.L.,Podlesí,50.6583557,14.07772
12085,Ústí n.L.,Poláčkova,50.6741142,14.05366
12085,Ústí n.L.,Poláčkova,50.67401,14.0533991
12086,Ústí n.L.,Poslední cesta,50.65157,14.0642872
12086,Ústí n.L.,Poslední cesta,50.6515121,14.0638371
12087,Ústí n.L.,Pražská,50.6249657,14.0582886
12087,Ústí n.L.,Pražská,50.6249237,14.0580444
12088,Ústí n.L.,Prior,50.668972,14.0725994
12088,Ústí n.L.,Prior,50.66871,14.0734119
12088,Ústí n.L.,Prior,50.6687241,14.0753727
12089,Ústí n.L.,Průmyslová,50.6595421,14.01192
12089,Ústí n.L.,Průmyslová,50.65968,14.0117559
12090,Ústí n.L.,Průmyslový park,59.7560959,24.8294525
12090,Ústí n.L.,Průmyslový park,59.7560959,24.8294525
12091,Ústí n.L.,Předlice Jateční,59.7560959,24.8294525
12091,Ústí n.L.,Předlice Jateční,59.7560959,24.8294525
12092,Ústí n.L.,Předlice Kolonie,50.66155,13.9886837
12092,Ústí n.L.,Předlice Kolonie,50.66155,13.9886837
12093,Ústí n.L.,Předlická,50.66523,13.9816618
12093,Ústí n.L.,Předlická,50.66523,13.9816618
12094,Ústí n.L.,Přístav,50.66192,14.0568256
12094,Ústí n.L.,Přístav,50.6628342,14.0587893
12095,Ústí n.L.,Přístaviště,59.7560959,24.8294525
12095,Ústí n.L.,Přístaviště,59.7560959,24.8294525
12096,Ústí n.L.,Revoluční,50.6594772,14.0371809
12096,Ústí n.L.,Revoluční,50.6595078,14.0377092
12096,Ústí n.L.,Revoluční,50.6595078,14.0377092
12097,Ústí n.L.,Ryjice,50.6881332,14.0914984
12097,Ústí n.L.,Ryjice,50.6881332,14.0914984
12098,Ústí n.L.,Ryjice sanatorium,50.68586,14.0911655
12098,Ústí n.L.,Ryjice sanatorium,50.68586,14.0911655
12099,Ústí n.L.,Ryjická,50.678154,14.099164
12099,Ústí n.L.,Ryjická,50.6792336,14.0981331
12100,Ústí n.L.,Sebuzín,50.5943222,14.063098
12100,Ústí n.L.,Sebuzín,50.5947,14.0641937
12101,Ústí n.L.,Sebuzín nádraží,50.5940857,14.0562792
12101,Ústí n.L.,Sebuzín nádraží,50.59418,14.0563583
12102,Ústí n.L.,Sebuzín přívoz,50.5935173,14.0458355
12102,Ústí n.L.,Sebuzín přívoz,50.5936241,14.0458784
12103,Ústí n.L.,Sebuzín rozcestí,50.5975838,14.0718575
12103,Ústí n.L.,Sebuzín rozcestí,50.5975227,14.0715408
1725,Ústí n.L.,Severní Terasa,50.67984,14.0257816
1725,Ústí n.L.,Severní Terasa,50.6799965,14.0259142
1725,Ústí n.L.,Severní Terasa,50.6801262,14.0253048
12104,Ústí n.L.,Sibiřská,50.6813927,14.0935249
12104,Ústí n.L.,Sibiřská,50.68159,14.0936766
12105,Ústí n.L.,Sibiřská sídliště,50.67992,14.0958357
12105,Ústí n.L.,Sibiřská sídliště,50.6797638,14.096652
12106,Ústí n.L.,Skalka,50.6793137,14.1026659
12106,Ústí n.L.,Skalka,50.6792221,14.1029825
12107,Ústí n.L.,Skorotice,50.6888428,14.0079288
12107,Ústí n.L.,Skorotice,50.6889458,14.0078373
12108,Ústí n.L.,Skorotice škola,50.6881638,14.0139818
12108,Ústí n.L.,Skorotice škola,50.6881523,14.0137463
2678,Ústí n.L.,Sociální péče,50.6772728,14.0283909
2678,Ústí n.L.,Sociální péče,50.67794,14.0276985
12109,Ústí n.L.,Solvayova,50.66339,14.0259724
12109,Ústí n.L.,Solvayova,50.66337,14.0252981
1755,Ústí n.L.,Staré Předlice,50.6582222,13.9897184
1755,Ústí n.L.,Staré Předlice,50.6588936,13.9868641
12110,Ústí n.L.,Stavbařů,50.6813622,14.0346766
12110,Ústí n.L.,Stavbařů,50.68156,14.0348549
12111,Ústí n.L.,Stavební stroje,50.6618271,14.06304
12111,Ústí n.L.,Stavební stroje,50.6617279,14.0641584
12112,Ústí n.L.,Strážky,50.70539,14.0161743
12112,Ústí n.L.,Strážky,50.7051964,14.0161257
1726,Ústí n.L.,Strážky,obec,50.7065849,14.0155411
1726,Ústí n.L.,Strážky,obec,50.7064972,14.0155439
12113,Ústí n.L.,Střední školy,50.6752129,14.028883
12113,Ústí n.L.,Střední školy,50.67522,14.0292387
12114,Ústí n.L.,Střekov II,50.6522636,14.0696392
12114,Ústí n.L.,Střekov II,50.6520462,14.0698423
12114,Ústí n.L.,Střekov II,50.6522636,14.0696392
12116,Ústí n.L.,Střekov Rodinova,50.6277046,14.0658731
12116,Ústí n.L.,Střekov Rodinova,50.6277046,14.0658731
12115,Ústí n.L.,Střekov osada,50.6344376,14.05329
12115,Ústí n.L.,Střekov osada,50.6342163,14.053236
1743,Ústí n.L.,Střekov,K Loděnici,50.6583824,14.0682058
1743,Ústí n.L.,Střekov,K Loděnici,50.6583939,14.0688705
12011,Ústí n.L.,Střekov,ČOV,50.6590652,14.05811
12011,Ústí n.L.,Střekov,ČOV,50.659523,14.06002
2641,Ústí n.L.,Střekov,žel.st.,50.651,14.047574
12117,Ústí n.L.,Stříbrnická,50.67504,14.0425835
12117,Ústí n.L.,Stříbrnická,50.675293,14.0425663
12118,Ústí n.L.,Stříbrnické nivy,50.6681824,14.0440216
12118,Ústí n.L.,Stříbrnické nivy,50.6680832,14.0442009
12119,Ústí n.L.,Stříbrníky,50.6741829,14.0486746
12119,Ústí n.L.,Stříbrníky,50.67408,14.0491877
12119,Ústí n.L.,Stříbrníky,50.67363,14.0483751
12119,Ústí n.L.,Stříbrníky,50.67336,14.04868
12122,Ústí n.L.,Svatopluka Čecha,50.66815,14.0941477
12122,Ústí n.L.,Svatopluka Čecha,50.6681328,14.0946465
12120,Ústí n.L.,Svádov obec,50.66036,14.1086311
12120,Ústí n.L.,Svádov obec,50.66036,14.1086311
12121,Ústí n.L.,Svádovský přívoz,50.6668358,14.0986748
12121,Ústí n.L.,Svádovský přívoz,50.6669464,14.0996132
12126,Ústí n.L.,Textilní,59.7560959,24.8294525
12126,Ústí n.L.,Textilní,59.7560959,24.8294525
12127,Ústí n.L.,Trmická,50.64973,14.0129786
12127,Ústí n.L.,Trmická,50.65005,14.0130348
12128,Ústí n.L.,Třebízského,50.65266,14.04755
12128,Ústí n.L.,Třebízského,50.65266,14.04755
12129,Ústí n.L.,U Studánky,50.6704254,14.08465
12129,Ústí n.L.,U Studánky,50.67041,14.0848579
12130,Ústí n.L.,U Vlečky,50.6591759,14.0065165
12130,Ústí n.L.,U Vlečky,50.6590843,14.0050716
12131,Ústí n.L.,U Vodopádu,50.6331139,14.0475216
12131,Ústí n.L.,U Vodopádu,50.6338425,14.0470667
2640,Ústí n.L.,U Vozovny,50.65726,13.99572
2640,Ústí n.L.,U Vozovny,50.65726,13.9969511
12132,Ústí n.L.,Uhlozbyt,59.7560959,24.8294525
12132,Ústí n.L.,Uhlozbyt,59.7560959,24.8294525
12133,Ústí n.L.,V Besídkách,50.6653328,14.017601
12133,Ústí n.L.,V Besídkách,50.6652069,14.0188837
12134,Ústí n.L.,V Rokli,50.67361,14.0432415
12134,Ústí n.L.,V Rokli,50.67341,14.0432968
12135,Ústí n.L.,V Zahrádkách,50.6752739,14.0181437
12135,Ústí n.L.,V Zahrádkách,50.6756439,14.0182333
12136,Ústí n.L.,V Zeleni,50.64972,14.056118
12136,Ústí n.L.,V Zeleni,50.6497078,14.0564709
12137,Ústí n.L.,Vaňov,50.6224174,14.070653
12137,Ústí n.L.,Vaňov,50.6224174,14.070653
12138,Ústí n.L.,Ve Stromkách,50.68085,14.003252
12138,Ústí n.L.,Ve Stromkách,50.68085,14.003252
12141,Ústí n.L.,Vinařská,50.67866,14.0155191
12141,Ústí n.L.,Vinařská,50.6787376,14.0157328
12142,Ústí n.L.,Vodárna,50.6432266,14.0447626
12142,Ústí n.L.,Vodárna,50.64307,14.0446129
12143,Ústí n.L.,Vojanova ZOO,50.6651,14.0640421
12143,Ústí n.L.,Vojanova ZOO,50.66485,14.063777
12144,Ústí n.L.,Vozovna,50.6571541,13.9967813
12144,Ústí n.L.,Vozovna,50.6571541,13.9967813
12145,Ústí n.L.,Vozovna DP,50.66094,13.9964914
12145,Ústí n.L.,Vozovna DP,50.66111,13.9968805
12145,Ústí n.L.,Vozovna DP,59.7560959,24.8294525
12147,Ústí n.L.,Výstupní,50.6691322,14.067852
12147,Ústí n.L.,Výstupní,50.66912,14.0682611
12139,Ústí n.L.,Větrná,50.68493,14.0283079
12139,Ústí n.L.,Větrná,50.6848373,14.0286074
12140,Ústí n.L.,Větruše,50.6551933,14.0393705
12140,Ústí n.L.,Větruše,50.6551933,14.0393705
12146,Ústí n.L.,Všebořice,50.6883,13.9933348
12146,Ústí n.L.,Všebořice,50.6889267,13.9925852
1750,Ústí n.L.,Všebořice,Havířská,50.6879,13.9682369
1750,Ústí n.L.,Všebořice,Havířská,50.6879921,13.9674263
1727,Ústí n.L.,Všebořice,U Českého Újezdu,50.685997,13.9612341
1727,Ústí n.L.,Všebořice,U Českého Újezdu,50.68606,13.9610062
